Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
United States,Imports,1997-05-31T00:00:00,86277,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1997-06-30T00:00:00,86043,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1997-07-31T00:00:00,87132,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1997-08-31T00:00:00,87365,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1997-09-30T00:00:00,88556,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1997-10-31T00:00:00,88472,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1997-11-30T00:00:00,88086,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1997-12-31T00:00:00,90327,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1998-01-31T00:00:00,89784,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1998-02-28T00:00:00,89495,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1998-03-31T00:00:00,91692,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1998-04-30T00:00:00,91566,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1998-05-31T00:00:00,91349,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1998-06-30T00:00:00,90208,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1998-07-31T00:00:00,90098,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1998-08-31T00:00:00,91540,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1998-09-30T00:00:00,91999,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1998-10-31T00:00:00,94166,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1998-11-30T00:00:00,94290,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1998-12-31T00:00:00,93127,Monthly,TBIMTOT,2016-03-04T14:46:00
United States,Imports,1999-01-31T00:00:00,94349,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,1999-02-28T00:00:00,96680,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,1999-03-31T00:00:00,96421,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,1999-04-30T00:00:00,97476,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,1999-05-31T00:00:00,99585,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,1999-06-30T00:00:00,102700,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,1999-07-31T00:00:00,104221,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,1999-08-31T00:00:00,105271,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,1999-09-30T00:00:00,106426,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,1999-10-31T00:00:00,107315,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,1999-11-30T00:00:00,109759,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,1999-12-31T00:00:00,112131,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2000-01-31T00:00:00,113133,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2000-02-29T00:00:00,116334,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2000-03-31T00:00:00,118672,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2000-04-30T00:00:00,117957,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2000-05-31T00:00:00,118123,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2000-06-30T00:00:00,122040,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2000-07-31T00:00:00,122447,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2000-08-31T00:00:00,123043,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2000-09-30T00:00:00,126230,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2000-10-31T00:00:00,125555,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2000-11-30T00:00:00,124642,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2000-12-31T00:00:00,124475,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2001-01-31T00:00:00,125998,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2001-02-28T00:00:00,120401,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2001-03-31T00:00:00,122062,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2001-04-30T00:00:00,118424,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2001-05-31T00:00:00,115572,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2001-06-30T00:00:00,115089,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2001-07-31T00:00:00,113104,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2001-08-31T00:00:00,111975,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2001-09-30T00:00:00,109726,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2001-10-31T00:00:00,109650,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2001-11-30T00:00:00,108449,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2001-12-31T00:00:00,105288,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2002-01-31T00:00:00,108937,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2002-02-28T00:00:00,111765,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2002-03-31T00:00:00,111506,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2002-04-30T00:00:00,116036,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2002-05-31T00:00:00,116453,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2002-06-30T00:00:00,118296,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2002-07-31T00:00:00,117636,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2002-08-31T00:00:00,120075,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2002-09-30T00:00:00,119575,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2002-10-31T00:00:00,117861,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2002-11-30T00:00:00,123435,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2002-12-31T00:00:00,125186,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2003-01-31T00:00:00,123668,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2003-02-28T00:00:00,123176,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2003-03-31T00:00:00,126963,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2003-04-30T00:00:00,124602,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2003-05-31T00:00:00,123676,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2003-06-30T00:00:00,124870,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2003-07-31T00:00:00,127264,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2003-08-31T00:00:00,124797,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2003-09-30T00:00:00,128811,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2003-10-31T00:00:00,130278,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2003-11-30T00:00:00,131220,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2003-12-31T00:00:00,135103,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2004-01-31T00:00:00,135209,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2004-02-29T00:00:00,138683,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2004-03-31T00:00:00,143461,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2004-04-30T00:00:00,143682,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2004-05-31T00:00:00,145749,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2004-06-30T00:00:00,149941,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2004-07-31T00:00:00,148513,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2004-08-31T00:00:00,150942,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2004-09-30T00:00:00,150468,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2004-10-31T00:00:00,155552,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2004-11-30T00:00:00,159057,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2004-12-31T00:00:00,157699,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2005-01-31T00:00:00,159395,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2005-02-28T00:00:00,162104,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2005-03-31T00:00:00,158231,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2005-04-30T00:00:00,164580,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2005-05-31T00:00:00,163120,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2005-06-30T00:00:00,165185,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2005-07-31T00:00:00,165383,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2005-08-31T00:00:00,167220,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2005-09-30T00:00:00,172039,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2005-10-31T00:00:00,177078,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2005-11-30T00:00:00,175321,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2005-12-31T00:00:00,178391,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2006-01-31T00:00:00,182797,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2006-02-28T00:00:00,179180,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2006-03-31T00:00:00,181217,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2006-04-30T00:00:00,182213,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2006-05-31T00:00:00,185973,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2006-06-30T00:00:00,186526,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2006-07-31T00:00:00,187339,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2006-08-31T00:00:00,191057,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2006-09-30T00:00:00,189146,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2006-10-31T00:00:00,185072,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2006-11-30T00:00:00,186327,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2006-12-31T00:00:00,190677,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2007-01-31T00:00:00,188661,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2007-02-28T00:00:00,187960,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2007-03-31T00:00:00,196018,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2007-04-30T00:00:00,193845,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2007-05-31T00:00:00,195406,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2007-06-30T00:00:00,197310,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2007-07-31T00:00:00,198792,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2007-08-31T00:00:00,198733,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2007-09-30T00:00:00,200228,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2007-10-31T00:00:00,202191,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2007-11-30T00:00:00,206947,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2007-12-31T00:00:00,205719,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2008-01-31T00:00:00,212433,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2008-02-29T00:00:00,217886,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2008-03-31T00:00:00,213100,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2008-04-30T00:00:00,221095,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2008-05-31T00:00:00,221392,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2008-06-30T00:00:00,224962,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2008-07-31T00:00:00,233221,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2008-08-31T00:00:00,225729,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2008-09-30T00:00:00,214904,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2008-10-31T00:00:00,212732,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2008-11-30T00:00:00,188105,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2008-12-31T00:00:00,176377,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2009-01-31T00:00:00,165201,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2009-02-28T00:00:00,156671,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2009-03-31T00:00:00,156670,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2009-04-30T00:00:00,155797,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2009-05-31T00:00:00,153181,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2009-06-30T00:00:00,156947,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2009-07-31T00:00:00,165185,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2009-08-31T00:00:00,164240,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2009-09-30T00:00:00,172294,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2009-10-31T00:00:00,176014,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2009-11-30T00:00:00,180456,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2009-12-31T00:00:00,184906,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2010-01-31T00:00:00,183463,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2010-02-28T00:00:00,188353,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2010-03-31T00:00:00,191351,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2010-04-30T00:00:00,191502,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2010-05-31T00:00:00,195907,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2010-06-30T00:00:00,200641,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2010-07-31T00:00:00,198373,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2010-08-31T00:00:00,203388,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2010-09-30T00:00:00,202958,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2010-10-31T00:00:00,204881,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2010-11-30T00:00:00,204360,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2010-12-31T00:00:00,210232,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2011-01-31T00:00:00,218020,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2011-02-28T00:00:00,213418,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2011-03-31T00:00:00,220988,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2011-04-30T00:00:00,221523,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2011-05-31T00:00:00,226581,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2011-06-30T00:00:00,226777,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2011-07-31T00:00:00,227572,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2011-08-31T00:00:00,227527,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2011-09-30T00:00:00,227334,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2011-10-31T00:00:00,228191,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2011-11-30T00:00:00,228258,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2011-12-31T00:00:00,231885,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2012-01-31T00:00:00,232551,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2012-02-29T00:00:00,227865,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2012-03-31T00:00:00,238260,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2012-04-30T00:00:00,233934,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2012-05-31T00:00:00,232481,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2012-06-30T00:00:00,230188,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2012-07-31T00:00:00,229120,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2012-08-31T00:00:00,229029,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2012-09-30T00:00:00,229976,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2012-10-31T00:00:00,227600,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2012-11-30T00:00:00,233794,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2012-12-31T00:00:00,228560,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2013-01-31T00:00:00,230419,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2013-02-28T00:00:00,233443,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2013-03-31T00:00:00,224175,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2013-04-30T00:00:00,229095,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2013-05-31T00:00:00,231545,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2013-06-30T00:00:00,227355,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2013-07-31T00:00:00,228489,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2013-08-31T00:00:00,229074,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2013-09-30T00:00:00,232432,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2013-10-31T00:00:00,232767,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2013-11-30T00:00:00,231285,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2013-12-31T00:00:00,229987,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2014-01-31T00:00:00,233226,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2014-02-28T00:00:00,235178,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2014-03-31T00:00:00,242495,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2014-04-30T00:00:00,242783,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2014-05-31T00:00:00,240982,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2014-06-30T00:00:00,239397,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2014-07-31T00:00:00,239678,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2014-08-31T00:00:00,239144,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2014-09-30T00:00:00,241208,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2014-10-31T00:00:00,242420,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2014-11-30T00:00:00,238676,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2014-12-31T00:00:00,241224,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2015-01-31T00:00:00,233117,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2015-02-28T00:00:00,225795,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2015-03-31T00:00:00,240936,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2015-04-30T00:00:00,232888,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2015-05-31T00:00:00,230387,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2015-06-30T00:00:00,233904,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2015-07-31T00:00:00,231137,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2015-08-31T00:00:00,232255,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2015-09-30T00:00:00,230728,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2015-10-31T00:00:00,228591,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2015-11-30T00:00:00,225797,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2015-12-31T00:00:00,225470,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2016-01-31T00:00:00,221135,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2016-02-29T00:00:00,226491,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2016-03-31T00:00:00,218433,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2016-04-30T00:00:00,221119,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2016-05-31T00:00:00,223571,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2016-06-30T00:00:00,227677,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2016-07-31T00:00:00,227487,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2016-08-31T00:00:00,230456,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2016-09-30T00:00:00,227316,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2016-10-31T00:00:00,228591,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2016-11-30T00:00:00,232361,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2016-12-31T00:00:00,234455,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2017-01-31T00:00:00,238374,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2017-02-28T00:00:00,235580,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2017-03-31T00:00:00,236266,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2017-04-30T00:00:00,239058,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2017-05-31T00:00:00,238498,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2017-06-30T00:00:00,239236,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2017-07-31T00:00:00,239286,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2017-08-31T00:00:00,239729,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2017-09-30T00:00:00,241754,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2017-10-31T00:00:00,244958,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2017-11-30T00:00:00,251757,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2017-12-31T00:00:00,256685,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2018-01-31T00:00:00,254374,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2018-02-28T00:00:00,258657,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2018-03-31T00:00:00,256173,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2018-04-30T00:00:00,256762,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2018-05-31T00:00:00,256192,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2018-06-30T00:00:00,256953,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2018-07-31T00:00:00,261179,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2018-08-31T00:00:00,261214,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2018-09-30T00:00:00,264641,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2018-10-31T00:00:00,266719,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2018-11-30T00:00:00,261099,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2018-12-31T00:00:00,265357,Monthly,TBIMTOT,2020-06-04T13:52:00
United States,Imports,2019-01-31T00:00:00,259267,Monthly,TBIMTOT,2020-06-04T13:13:00
United States,Imports,2019-02-28T00:00:00,258109,Monthly,TBIMTOT,2020-06-04T13:13:00
United States,Imports,2019-03-31T00:00:00,262072,Monthly,TBIMTOT,2020-06-04T13:13:00
United States,Imports,2019-04-30T00:00:00,258491,Monthly,TBIMTOT,2020-06-04T13:13:00
United States,Imports,2019-05-31T00:00:00,264110,Monthly,TBIMTOT,2020-06-04T13:13:00
United States,Imports,2019-06-30T00:00:00,261003,Monthly,TBIMTOT,2020-06-04T13:13:00
United States,Imports,2019-07-31T00:00:00,261503,Monthly,TBIMTOT,2020-06-04T13:13:00
United States,Imports,2019-08-31T00:00:00,261295,Monthly,TBIMTOT,2020-06-04T13:13:00
United States,Imports,2019-09-30T00:00:00,257049,Monthly,TBIMTOT,2020-06-04T13:13:00
United States,Imports,2019-10-31T00:00:00,253432,Monthly,TBIMTOT,2020-06-04T13:13:00
United States,Imports,2019-11-30T00:00:00,251625,Monthly,TBIMTOT,2020-06-04T13:13:00
United States,Imports,2019-12-31T00:00:00,257171,Monthly,TBIMTOT,2020-06-04T13:13:00
United States,Imports,2020-01-31T00:00:00,252634,Monthly,TBIMTOT,2020-09-03T13:01:00
United States,Imports,2020-02-29T00:00:00,246660,Monthly,TBIMTOT,2020-09-03T13:01:00
United States,Imports,2020-03-31T00:00:00,232734,Monthly,TBIMTOT,2020-09-03T13:01:00
United States,Imports,2020-04-30T00:00:00,200953,Monthly,TBIMTOT,2020-09-03T13:01:00
United States,Imports,2020-05-31T00:00:00,199659,Monthly,TBIMTOT,2020-09-03T13:01:00
United States,Imports,2020-06-30T00:00:00,208939,Monthly,TBIMTOT,2020-09-03T13:01:00
United States,Imports,2020-07-31T00:00:00,231686,Monthly,TBIMTOT,2020-10-06T12:43:00
United States,Imports,2020-08-31T00:00:00,239002,Monthly,TBIMTOT,2020-11-04T13:46:00
United States,Imports,2020-09-30T00:00:00,240216,Monthly,TBIMTOT,2020-11-04T13:45:00
