Symbol,Date,Open,High,Low,Close,
SPGSCITR:IND,1993-02-05,2410.4,2410.4,2410.4,2410.4,
SPGSCITR:IND,1993-02-04,2417.7,2417.7,2417.7,2417.7,
SPGSCITR:IND,1993-02-03,2405,2405,2405,2405,
SPGSCITR:IND,1993-02-02,2402.7,2402.7,2402.7,2402.7,
SPGSCITR:IND,1993-02-01,2423.4,2423.4,2423.4,2423.4,
SPGSCITR:IND,1993-01-29,2422.2,2422.2,2422.2,2422.2,
SPGSCITR:IND,1993-01-28,2428.3,2428.3,2428.3,2428.3,
SPGSCITR:IND,1993-01-27,2395.6,2395.6,2395.6,2395.6,
SPGSCITR:IND,1993-01-26,2397.4,2397.4,2397.4,2397.4,
SPGSCITR:IND,1993-01-25,2399.7,2399.7,2399.7,2399.7,
SPGSCITR:IND,1993-01-22,2358.2,2358.2,2358.2,2358.2,
SPGSCITR:IND,1993-01-21,2356.3,2356.3,2356.3,2356.3,
SPGSCITR:IND,1993-01-20,2349.9,2349.9,2349.9,2349.9,
SPGSCITR:IND,1993-01-19,2364,2364,2364,2364,
SPGSCITR:IND,1993-01-18,2371.5,2371.5,2371.5,2371.5,
SPGSCITR:IND,1993-01-15,2375.4,2375.4,2375.4,2375.4,
SPGSCITR:IND,1993-01-14,2362,2362,2362,2362,
SPGSCITR:IND,1993-01-13,2350.4,2350.4,2350.4,2350.4,
SPGSCITR:IND,1993-01-12,2345.4,2345.4,2345.4,2345.4,
SPGSCITR:IND,1993-01-11,2373.4,2373.4,2373.4,2373.4,
SPGSCITR:IND,1993-01-08,2367.7,2367.7,2367.7,2367.7,
SPGSCITR:IND,1993-01-07,2364.4,2364.4,2364.4,2364.4,
SPGSCITR:IND,1993-01-06,2366.5,2366.5,2366.5,2366.5,
SPGSCITR:IND,1993-01-05,2380.7,2380.7,2380.7,2380.7,
SPGSCITR:IND,1993-01-04,2371.2,2371.2,2371.2,2371.2,
SPGSCITR:IND,1993-01-01,2393.2,2393.2,2393.2,2393.2,
SPGSCITR:IND,1992-12-31,2393.2,2393.2,2393.2,2393.2,
SPGSCITR:IND,1992-12-30,2390,2390,2390,2390,
SPGSCITR:IND,1992-12-29,2391.4,2391.4,2391.4,2391.4,
SPGSCITR:IND,1992-12-28,2408.3,2408.3,2408.3,2408.3,
SPGSCITR:IND,1992-12-25,2419.5,2419.5,2419.5,2419.5,
SPGSCITR:IND,1992-12-24,2419.5,2419.5,2419.5,2419.5,
SPGSCITR:IND,1992-12-23,2417.2,2417.2,2417.2,2417.2,
SPGSCITR:IND,1992-12-22,2402.7,2402.7,2402.7,2402.7,
SPGSCITR:IND,1992-12-21,2409.8,2409.8,2409.8,2409.8,
SPGSCITR:IND,1992-12-18,2398.6,2398.6,2398.6,2398.6,
SPGSCITR:IND,1992-12-17,2396.7,2396.7,2396.7,2396.7,
SPGSCITR:IND,1992-12-16,2382.6,2382.6,2382.6,2382.6,
SPGSCITR:IND,1992-12-15,2349.2,2349.2,2349.2,2349.2,
SPGSCITR:IND,1992-12-14,2357.1,2357.1,2357.1,2357.1,
SPGSCITR:IND,1992-12-11,2355.1,2355.1,2355.1,2355.1,
SPGSCITR:IND,1992-12-10,2358.5,2358.5,2358.5,2358.5,
SPGSCITR:IND,1992-12-09,2331.7,2331.7,2331.7,2331.7,
SPGSCITR:IND,1992-12-08,2329.5,2329.5,2329.5,2329.5,
SPGSCITR:IND,1992-12-07,2350.9,2350.9,2350.9,2350.9,
SPGSCITR:IND,1992-12-04,2326.7,2326.7,2326.7,2326.7,
SPGSCITR:IND,1992-12-03,2334.4,2334.4,2334.4,2334.4,
SPGSCITR:IND,1992-12-02,2355.6,2355.6,2355.6,2355.6,
SPGSCITR:IND,1992-12-01,2363.5,2363.5,2363.5,2363.5,
SPGSCITR:IND,1992-11-30,2387.8,2387.8,2387.8,2387.8,
SPGSCITR:IND,1992-11-27,2408.7,2408.7,2408.7,2408.7,
SPGSCITR:IND,1992-11-26,2411.7,2411.7,2411.7,2411.7,
SPGSCITR:IND,1992-11-25,2411.7,2411.7,2411.7,2411.7,
SPGSCITR:IND,1992-11-24,2404.9,2404.9,2404.9,2404.9,
SPGSCITR:IND,1992-11-23,2404.8,2404.8,2404.8,2404.8,
SPGSCITR:IND,1992-11-20,2418.2,2418.2,2418.2,2418.2,
SPGSCITR:IND,1992-11-19,2417.8,2417.8,2417.8,2417.8,
SPGSCITR:IND,1992-11-18,2396.3,2396.3,2396.3,2396.3,
SPGSCITR:IND,1992-11-17,2407.1,2407.1,2407.1,2407.1,
SPGSCITR:IND,1992-11-16,2416.9,2416.9,2416.9,2416.9,
SPGSCITR:IND,1992-11-13,2390.5,2390.5,2390.5,2390.5,
SPGSCITR:IND,1992-11-12,2395.2,2395.2,2395.2,2395.2,
SPGSCITR:IND,1992-11-11,2402.3,2402.3,2402.3,2402.3,
SPGSCITR:IND,1992-11-10,2398.3,2398.3,2398.3,2398.3,
SPGSCITR:IND,1992-11-09,2412.7,2412.7,2412.7,2412.7,
SPGSCITR:IND,1992-11-06,2393.8,2393.8,2393.8,2393.8,
SPGSCITR:IND,1992-11-05,2418.6,2418.6,2418.6,2418.6,
SPGSCITR:IND,1992-11-04,2405.7,2405.7,2405.7,2405.7,
SPGSCITR:IND,1992-11-03,2432.8,2432.8,2432.8,2432.8,
SPGSCITR:IND,1992-11-02,2439.9,2439.9,2439.9,2439.9,
SPGSCITR:IND,1992-10-30,2418.8,2418.8,2418.8,2418.8,
SPGSCITR:IND,1992-10-29,2415.1,2415.1,2415.1,2415.1,
SPGSCITR:IND,1992-10-28,2440.3,2440.3,2440.3,2440.3,
SPGSCITR:IND,1992-10-27,2446.8,2446.8,2446.8,2446.8,
SPGSCITR:IND,1992-10-26,2457,2457,2457,2457,
SPGSCITR:IND,1992-10-23,2449.9,2449.9,2449.9,2449.9,
SPGSCITR:IND,1992-10-22,2461.7,2461.7,2461.7,2461.7,
SPGSCITR:IND,1992-10-21,2480.4,2480.4,2480.4,2480.4,
SPGSCITR:IND,1992-10-20,2506.1,2506.1,2506.1,2506.1,
SPGSCITR:IND,1992-10-19,2510,2510,2510,2510,
SPGSCITR:IND,1992-10-16,2511.4,2511.4,2511.4,2511.4,
SPGSCITR:IND,1992-10-15,2526.7,2526.7,2526.7,2526.7,
SPGSCITR:IND,1992-10-14,2512.3,2512.3,2512.3,2512.3,
SPGSCITR:IND,1992-10-13,2507.5,2507.5,2507.5,2507.5,
SPGSCITR:IND,1992-10-12,2524.9,2524.9,2524.9,2524.9,
SPGSCITR:IND,1992-10-09,2515.7,2515.7,2515.7,2515.7,
SPGSCITR:IND,1992-10-08,2488.3,2488.3,2488.3,2488.3,
SPGSCITR:IND,1992-10-07,2478.1,2478.1,2478.1,2478.1,
SPGSCITR:IND,1992-10-06,2473.7,2473.7,2473.7,2473.7,
SPGSCITR:IND,1992-10-05,2473.4,2473.4,2473.4,2473.4,
SPGSCITR:IND,1992-10-02,2489,2489,2489,2489,
SPGSCITR:IND,1992-10-01,2486.3,2486.3,2486.3,2486.3,
SPGSCITR:IND,1992-09-30,2473.1,2473.1,2473.1,2473.1,
SPGSCITR:IND,1992-09-29,2469.1,2469.1,2469.1,2469.1,
SPGSCITR:IND,1992-09-28,2475.2,2475.2,2475.2,2475.2,
SPGSCITR:IND,1992-09-25,2470.3,2470.3,2470.3,2470.3,
SPGSCITR:IND,1992-09-24,2473.9,2473.9,2473.9,2473.9,
SPGSCITR:IND,1992-09-23,2480.4,2480.4,2480.4,2480.4,
SPGSCITR:IND,1992-09-22,2467.5,2467.5,2467.5,2467.5,
SPGSCITR:IND,1992-09-21,2471,2471,2471,2471,
SPGSCITR:IND,1992-09-18,2469.9,2469.9,2469.9,2469.9,
SPGSCITR:IND,1992-09-17,2484,2484,2484,2484,
SPGSCITR:IND,1992-09-16,2496.1,2496.1,2496.1,2496.1,
SPGSCITR:IND,1992-09-15,2492.3,2492.3,2492.3,2492.3,
SPGSCITR:IND,1992-09-14,2497.4,2497.4,2497.4,2497.4,
SPGSCITR:IND,1992-09-11,2474.6,2474.6,2474.6,2474.6,
SPGSCITR:IND,1992-09-10,2476.3,2476.3,2476.3,2476.3,
SPGSCITR:IND,1992-09-09,2480.3,2480.3,2480.3,2480.3,
SPGSCITR:IND,1992-09-08,2486.9,2486.9,2486.9,2486.9,
SPGSCITR:IND,1992-09-07,2472.7,2472.7,2472.7,2472.7,
SPGSCITR:IND,1992-09-04,2472.7,2472.7,2472.7,2472.7,
SPGSCITR:IND,1992-09-03,2464.9,2464.9,2464.9,2464.9,
SPGSCITR:IND,1992-09-02,2468.9,2468.9,2468.9,2468.9,
SPGSCITR:IND,1992-09-01,2455.5,2455.5,2455.5,2455.5,
SPGSCITR:IND,1992-08-31,2445.1,2445.1,2445.1,2445.1,
SPGSCITR:IND,1992-08-28,2429.1,2429.1,2429.1,2429.1,
SPGSCITR:IND,1992-08-27,2416,2416,2416,2416,
SPGSCITR:IND,1992-08-26,2426,2426,2426,2426,
SPGSCITR:IND,1992-08-25,2427.6,2427.6,2427.6,2427.6,
SPGSCITR:IND,1992-08-24,2452,2452,2452,2452,
SPGSCITR:IND,1992-08-21,2408.7,2408.7,2408.7,2408.7,
SPGSCITR:IND,1992-08-20,2422.9,2422.9,2422.9,2422.9,
SPGSCITR:IND,1992-08-19,2416.3,2416.3,2416.3,2416.3,
SPGSCITR:IND,1992-08-18,2430.8,2430.8,2430.8,2430.8,
SPGSCITR:IND,1992-08-17,2430.2,2430.2,2430.2,2430.2,
SPGSCITR:IND,1992-08-14,2419.8,2419.8,2419.8,2419.8,
SPGSCITR:IND,1992-08-13,2418.4,2418.4,2418.4,2418.4,
SPGSCITR:IND,1992-08-12,2401.4,2401.4,2401.4,2401.4,
SPGSCITR:IND,1992-08-11,2395.3,2395.3,2395.3,2395.3,
SPGSCITR:IND,1992-08-10,2403.2,2403.2,2403.2,2403.2,
SPGSCITR:IND,1992-08-07,2412,2412,2412,2412,
SPGSCITR:IND,1992-08-06,2425,2425,2425,2425,
SPGSCITR:IND,1992-08-05,2407,2407,2407,2407,
SPGSCITR:IND,1992-08-04,2418.7,2418.7,2418.7,2418.7,
SPGSCITR:IND,1992-08-03,2430.5,2430.5,2430.5,2430.5,
SPGSCITR:IND,1992-07-31,2442.6,2442.6,2442.6,2442.6,
SPGSCITR:IND,1992-07-30,2445.6,2445.6,2445.6,2445.6,
SPGSCITR:IND,1992-07-29,2459,2459,2459,2459,
SPGSCITR:IND,1992-07-28,2469.5,2469.5,2469.5,2469.5,
SPGSCITR:IND,1992-07-27,2475.2,2475.2,2475.2,2475.2,
SPGSCITR:IND,1992-07-24,2476.6,2476.6,2476.6,2476.6,
SPGSCITR:IND,1992-07-23,2473.5,2473.5,2473.5,2473.5,
SPGSCITR:IND,1992-07-22,2468.2,2468.2,2468.2,2468.2,
SPGSCITR:IND,1992-07-21,2454.3,2454.3,2454.3,2454.3,
SPGSCITR:IND,1992-07-20,2462.5,2462.5,2462.5,2462.5,
SPGSCITR:IND,1992-07-17,2460.7,2460.7,2460.7,2460.7,
SPGSCITR:IND,1992-07-16,2468.6,2468.6,2468.6,2468.6,
SPGSCITR:IND,1992-07-15,2463.2,2463.2,2463.2,2463.2,
SPGSCITR:IND,1992-07-14,2444.9,2444.9,2444.9,2444.9,
SPGSCITR:IND,1992-07-13,2435.1,2435.1,2435.1,2435.1,
SPGSCITR:IND,1992-07-10,2429.2,2429.2,2429.2,2429.2,
SPGSCITR:IND,1992-07-09,2435.7,2435.7,2435.7,2435.7,
SPGSCITR:IND,1992-07-08,2431.9,2431.9,2431.9,2431.9,
SPGSCITR:IND,1992-07-07,2441.4,2441.4,2441.4,2441.4,
SPGSCITR:IND,1992-07-06,2470.1,2470.1,2470.1,2470.1,
SPGSCITR:IND,1992-07-03,2492.3,2492.3,2492.3,2492.3,
SPGSCITR:IND,1992-07-02,2492.3,2492.3,2492.3,2492.3,
SPGSCITR:IND,1992-07-01,2481.5,2481.5,2481.5,2481.5,
SPGSCITR:IND,1992-06-30,2477.1,2477.1,2477.1,2477.1,
SPGSCITR:IND,1992-06-29,2514.1,2514.1,2514.1,2514.1,
SPGSCITR:IND,1992-06-26,2519.1,2519.1,2519.1,2519.1,
SPGSCITR:IND,1992-06-25,2524.2,2524.2,2524.2,2524.2,
SPGSCITR:IND,1992-06-24,2537.9,2537.9,2537.9,2537.9,
SPGSCITR:IND,1992-06-23,2525.9,2525.9,2525.9,2525.9,
SPGSCITR:IND,1992-06-22,2522.1,2522.1,2522.1,2522.1,
SPGSCITR:IND,1992-06-19,2523.2,2523.2,2523.2,2523.2,
SPGSCITR:IND,1992-06-18,2514.7,2514.7,2514.7,2514.7,
SPGSCITR:IND,1992-06-17,2519.8,2519.8,2519.8,2519.8,
SPGSCITR:IND,1992-06-16,2509,2509,2509,2509,
SPGSCITR:IND,1992-06-15,2511.3,2511.3,2511.3,2511.3,
SPGSCITR:IND,1992-06-12,2518.7,2518.7,2518.7,2518.7,
SPGSCITR:IND,1992-06-11,2517.2,2517.2,2517.2,2517.2,
SPGSCITR:IND,1992-06-10,2531.7,2531.7,2531.7,2531.7,
SPGSCITR:IND,1992-06-09,2525.1,2525.1,2525.1,2525.1,
SPGSCITR:IND,1992-06-08,2530.5,2530.5,2530.5,2530.5,
SPGSCITR:IND,1992-06-05,2531.4,2531.4,2531.4,2531.4,
SPGSCITR:IND,1992-06-04,2531.3,2531.3,2531.3,2531.3,
SPGSCITR:IND,1992-06-03,2525.9,2525.9,2525.9,2525.9,
SPGSCITR:IND,1992-06-02,2499.1,2499.1,2499.1,2499.1,
SPGSCITR:IND,1992-06-01,2491.8,2491.8,2491.8,2491.8,
SPGSCITR:IND,1992-05-29,2490.8,2490.8,2490.8,2490.8,
SPGSCITR:IND,1992-05-28,2478.2,2478.2,2478.2,2478.2,
SPGSCITR:IND,1992-05-27,2480,2480,2480,2480,
SPGSCITR:IND,1992-05-26,2485.3,2485.3,2485.3,2485.3,
SPGSCITR:IND,1992-05-25,2416.6,2416.6,2416.6,2416.6,
SPGSCITR:IND,1992-05-22,2416.6,2416.6,2416.6,2416.6,
SPGSCITR:IND,1992-05-21,2407.6,2407.6,2407.6,2407.6,
SPGSCITR:IND,1992-05-20,2387.3,2387.3,2387.3,2387.3,
SPGSCITR:IND,1992-05-19,2394.2,2394.2,2394.2,2394.2,
SPGSCITR:IND,1992-05-18,2428.2,2428.2,2428.2,2428.2,
SPGSCITR:IND,1992-05-15,2434,2434,2434,2434,
SPGSCITR:IND,1992-05-14,2429.4,2429.4,2429.4,2429.4,
SPGSCITR:IND,1992-05-13,2448.2,2448.2,2448.2,2448.2,
SPGSCITR:IND,1992-05-12,2453.2,2453.2,2453.2,2453.2,
SPGSCITR:IND,1992-05-11,2462,2462,2462,2462,
SPGSCITR:IND,1992-05-08,2459,2459,2459,2459,
SPGSCITR:IND,1992-05-07,2455.7,2455.7,2455.7,2455.7,
SPGSCITR:IND,1992-05-06,2445.3,2445.3,2445.3,2445.3,
SPGSCITR:IND,1992-05-05,2446.2,2446.2,2446.2,2446.2,
SPGSCITR:IND,1992-05-04,2471.4,2471.4,2471.4,2471.4,
SPGSCITR:IND,1992-05-01,2432.8,2432.8,2432.8,2432.8,
SPGSCITR:IND,1992-04-30,2425.6,2425.6,2425.6,2425.6,
SPGSCITR:IND,1992-04-29,2421.2,2421.2,2421.2,2421.2,
SPGSCITR:IND,1992-04-28,2411.8,2411.8,2411.8,2411.8,
SPGSCITR:IND,1992-04-27,2406,2406,2406,2406,
SPGSCITR:IND,1992-04-24,2405.4,2405.4,2405.4,2405.4,
SPGSCITR:IND,1992-04-23,2396.5,2396.5,2396.5,2396.5,
SPGSCITR:IND,1992-04-22,2382.6,2382.6,2382.6,2382.6,
SPGSCITR:IND,1992-04-21,2409.8,2409.8,2409.8,2409.8,
SPGSCITR:IND,1992-04-20,2404.4,2404.4,2404.4,2404.4,
SPGSCITR:IND,1992-04-17,2392.5,2392.5,2392.5,2392.5,
SPGSCITR:IND,1992-04-16,2392.5,2392.5,2392.5,2392.5,
SPGSCITR:IND,1992-04-15,2369.6,2369.6,2369.6,2369.6,
SPGSCITR:IND,1992-04-14,2364.1,2364.1,2364.1,2364.1,
SPGSCITR:IND,1992-04-13,2385.1,2385.1,2385.1,2385.1,
SPGSCITR:IND,1992-04-10,2404.8,2404.8,2404.8,2404.8,
SPGSCITR:IND,1992-04-09,2403.3,2403.3,2403.3,2403.3,
SPGSCITR:IND,1992-04-08,2417.3,2417.3,2417.3,2417.3,
SPGSCITR:IND,1992-04-07,2400.7,2400.7,2400.7,2400.7,
SPGSCITR:IND,1992-04-06,2422.8,2422.8,2422.8,2422.8,
SPGSCITR:IND,1992-04-03,2411.4,2411.4,2411.4,2411.4,
SPGSCITR:IND,1992-04-02,2375.7,2375.7,2375.7,2375.7,
SPGSCITR:IND,1992-04-01,2377.8,2377.8,2377.8,2377.8,
SPGSCITR:IND,1992-03-31,2355.1,2355.1,2355.1,2355.1,
SPGSCITR:IND,1992-03-30,2334.6,2334.6,2334.6,2334.6,
SPGSCITR:IND,1992-03-27,2334.3,2334.3,2334.3,2334.3,
SPGSCITR:IND,1992-03-26,2341.4,2341.4,2341.4,2341.4,
SPGSCITR:IND,1992-03-25,2331.5,2331.5,2331.5,2331.5,
SPGSCITR:IND,1992-03-24,2339.8,2339.8,2339.8,2339.8,
SPGSCITR:IND,1992-03-23,2338.8,2338.8,2338.8,2338.8,
SPGSCITR:IND,1992-03-20,2335.4,2335.4,2335.4,2335.4,
SPGSCITR:IND,1992-03-19,2359.5,2359.5,2359.5,2359.5,
SPGSCITR:IND,1992-03-18,2340.8,2340.8,2340.8,2340.8,
SPGSCITR:IND,1992-03-17,2352.9,2352.9,2352.9,2352.9,
SPGSCITR:IND,1992-03-16,2352,2352,2352,2352,
SPGSCITR:IND,1992-03-13,2349.8,2349.8,2349.8,2349.8,
SPGSCITR:IND,1992-03-12,2334.8,2334.8,2334.8,2334.8,
SPGSCITR:IND,1992-03-11,2318.7,2318.7,2318.7,2318.7,
SPGSCITR:IND,1992-03-10,2336.2,2336.2,2336.2,2336.2,
SPGSCITR:IND,1992-03-09,2332.1,2332.1,2332.1,2332.1,
SPGSCITR:IND,1992-03-06,2321.4,2321.4,2321.4,2321.4,
SPGSCITR:IND,1992-03-05,2329,2329,2329,2329,
SPGSCITR:IND,1992-03-04,2332,2332,2332,2332,
SPGSCITR:IND,1992-03-03,2318.4,2318.4,2318.4,2318.4,
SPGSCITR:IND,1992-03-02,2307.3,2307.3,2307.3,2307.3,
SPGSCITR:IND,1992-02-28,2329,2329,2329,2329,
SPGSCITR:IND,1992-02-27,2330,2330,2330,2330,
SPGSCITR:IND,1992-02-26,2309.8,2309.8,2309.8,2309.8,
SPGSCITR:IND,1992-02-25,2310.5,2310.5,2310.5,2310.5,
SPGSCITR:IND,1992-02-24,2304,2304,2304,2304,
SPGSCITR:IND,1992-02-21,2335.9,2335.9,2335.9,2335.9,
SPGSCITR:IND,1992-02-20,2350.5,2350.5,2350.5,2350.5,
SPGSCITR:IND,1992-02-19,2348.8,2348.8,2348.8,2348.8,
SPGSCITR:IND,1992-02-18,2320.8,2320.8,2320.8,2320.8,
SPGSCITR:IND,1992-02-17,2394.8,2394.8,2394.8,2394.8,
SPGSCITR:IND,1992-02-14,2394.8,2394.8,2394.8,2394.8,
SPGSCITR:IND,1992-02-13,2404.3,2404.3,2404.3,2404.3,
SPGSCITR:IND,1992-02-12,2390.8,2390.8,2390.8,2390.8,
SPGSCITR:IND,1992-02-11,2387.3,2387.3,2387.3,2387.3,
SPGSCITR:IND,1992-02-10,2439,2439,2439,2439,
SPGSCITR:IND,1992-02-07,2432.1,2432.1,2432.1,2432.1,
SPGSCITR:IND,1992-02-06,2409.4,2409.4,2409.4,2409.4,
SPGSCITR:IND,1992-02-05,2407.7,2407.7,2407.7,2407.7,
SPGSCITR:IND,1992-02-04,2395.8,2395.8,2395.8,2395.8,
SPGSCITR:IND,1992-02-03,2363.2,2363.2,2363.2,2363.2,
SPGSCITR:IND,1992-01-31,2354.9,2354.9,2354.9,2354.9,
SPGSCITR:IND,1992-01-30,2344.4,2344.4,2344.4,2344.4,
SPGSCITR:IND,1992-01-29,2354.5,2354.5,2354.5,2354.5,
SPGSCITR:IND,1992-01-28,2354.8,2354.8,2354.8,2354.8,
SPGSCITR:IND,1992-01-27,2373.3,2373.3,2373.3,2373.3,
SPGSCITR:IND,1992-01-24,2350.6,2350.6,2350.6,2350.6,
SPGSCITR:IND,1992-01-23,2328.3,2328.3,2328.3,2328.3,
SPGSCITR:IND,1992-01-22,2329.3,2329.3,2329.3,2329.3,
SPGSCITR:IND,1992-01-21,2313.3,2313.3,2313.3,2313.3,
SPGSCITR:IND,1992-01-20,2330.3,2330.3,2330.3,2330.3,
SPGSCITR:IND,1992-01-17,2344.4,2344.4,2344.4,2344.4,
SPGSCITR:IND,1992-01-16,2331.5,2331.5,2331.5,2331.5,
SPGSCITR:IND,1992-01-15,2317.1,2317.1,2317.1,2317.1,
SPGSCITR:IND,1992-01-14,2288.4,2288.4,2288.4,2288.4,
SPGSCITR:IND,1992-01-13,2309.9,2309.9,2309.9,2309.9,
SPGSCITR:IND,1992-01-10,2271.3,2271.3,2271.3,2271.3,
SPGSCITR:IND,1992-01-09,2237.3,2237.3,2237.3,2237.3,
SPGSCITR:IND,1992-01-08,2236,2236,2236,2236,
SPGSCITR:IND,1992-01-07,2272.5,2272.5,2272.5,2272.5,
SPGSCITR:IND,1992-01-06,2297.3,2297.3,2297.3,2297.3,
SPGSCITR:IND,1992-01-03,2294.5,2294.5,2294.5,2294.5,
SPGSCITR:IND,1992-01-02,2304.2,2304.2,2304.2,2304.2,
