Symbol,Date,Open,High,Low,Close
SPGSCITR:IND,04-04-2018,2571.722,2571.722,2571.722,2571.722
SPGSCITR:IND,03-04-2018,2578.451,2578.451,2578.451,2578.451
SPGSCITR:IND,02-04-2018,2567.746,2567.746,2567.746,2567.746
SPGSCITR:IND,30-03-2018,2612.603,2612.603,2612.603,2612.603
SPGSCITR:IND,29-03-2018,2612.603,2612.603,2612.603,2612.603
SPGSCITR:IND,28-03-2018,2595.715,2595.715,2595.715,2595.715
SPGSCITR:IND,27-03-2018,2613.018,2613.018,2613.018,2613.018
SPGSCITR:IND,26-03-2018,2615.042,2615.042,2615.042,2615.042
SPGSCITR:IND,23-03-2018,2624.743,2624.743,2624.743,2624.743
SPGSCITR:IND,22-03-2018,2596.507,2596.507,2596.507,2596.507
SPGSCITR:IND,21-03-2018,2614.657,2614.657,2614.657,2614.657
SPGSCITR:IND,20-03-2018,2572.325,2572.325,2572.325,2572.325
SPGSCITR:IND,19-03-2018,2544.183,2544.183,2544.183,2544.183
SPGSCITR:IND,16-03-2018,2563.071,2563.071,2563.071,2563.071
SPGSCITR:IND,15-03-2018,2543.858,2543.858,2543.858,2543.858
SPGSCITR:IND,14-03-2018,2545.417,2545.417,2545.417,2545.417
SPGSCITR:IND,13-03-2018,2539.329,2539.329,2539.329,2539.329
SPGSCITR:IND,12-03-2018,2545.115,2545.115,2545.115,2545.115
SPGSCITR:IND,09-03-2018,2561.869,2561.869,2561.869,2561.869
SPGSCITR:IND,08-03-2018,2523.248,2523.248,2523.248,2523.248
SPGSCITR:IND,07-03-2018,2545.675,2545.675,2545.675,2545.675
SPGSCITR:IND,06-03-2018,2584.403,2584.403,2584.403,2584.403
SPGSCITR:IND,05-03-2018,2580.416,2580.416,2580.416,2580.416
SPGSCITR:IND,02-03-2018,2545.589,2545.589,2545.589,2545.589
SPGSCITR:IND,01-03-2018,2542.466,2542.466,2542.466,2542.466
SPGSCITR:IND,28-02-2018,2555.823,2555.823,2555.823,2555.823
SPGSCITR:IND,27-02-2018,2594.394,2594.394,2594.394,2594.394
SPGSCITR:IND,26-02-2018,2614.933,2614.933,2614.933,2614.933
SPGSCITR:IND,23-02-2018,2602.2,2602.2,2602.2,2602.2
SPGSCITR:IND,22-02-2018,2586.607,2586.607,2586.607,2586.607
SPGSCITR:IND,21-02-2018,2561.878,2561.878,2561.878,2561.878
SPGSCITR:IND,20-02-2018,2559.669,2559.669,2559.669,2559.669
SPGSCITR:IND,19-02-2018,2555.667,2555.667,2555.667,2555.667
SPGSCITR:IND,16-02-2018,2555.667,2555.667,2555.667,2555.667
SPGSCITR:IND,15-02-2018,2543.685,2543.685,2543.685,2543.685
SPGSCITR:IND,14-02-2018,2529.797,2529.797,2529.797,2529.797
SPGSCITR:IND,13-02-2018,2486.853,2486.853,2486.853,2486.853
SPGSCITR:IND,12-02-2018,2483.134,2483.134,2483.134,2483.134
SPGSCITR:IND,09-02-2018,2474.593,2474.593,2474.593,2474.593
SPGSCITR:IND,08-02-2018,2532.503,2532.503,2532.503,2532.503
SPGSCITR:IND,07-02-2018,2548.307,2548.307,2548.307,2548.307
SPGSCITR:IND,06-02-2018,2591.734,2591.734,2591.734,2591.734
SPGSCITR:IND,05-02-2018,2616.061,2616.061,2616.061,2616.061
SPGSCITR:IND,02-02-2018,2644.34,2644.34,2644.34,2644.34
SPGSCITR:IND,01-02-2018,2665.627,2665.627,2665.627,2665.627
SPGSCITR:IND,31-01-2018,2644.127,2644.127,2644.127,2644.127
SPGSCITR:IND,30-01-2018,2644.473,2644.473,2644.473,2644.473
SPGSCITR:IND,29-01-2018,2667.409,2667.409,2667.409,2667.409
SPGSCITR:IND,26-01-2018,2683.625,2683.625,2683.625,2683.625
SPGSCITR:IND,25-01-2018,2668.53,2668.53,2668.53,2668.53
SPGSCITR:IND,24-01-2018,2671.354,2671.354,2671.354,2671.354
SPGSCITR:IND,23-01-2018,2638.281,2638.281,2638.281,2638.281
SPGSCITR:IND,22-01-2018,2618.954,2618.954,2618.954,2618.954
SPGSCITR:IND,19-01-2018,2607.204,2607.204,2607.204,2607.204
SPGSCITR:IND,18-01-2018,2623.023,2623.023,2623.023,2623.023
SPGSCITR:IND,17-01-2018,2620.689,2620.689,2620.689,2620.689
SPGSCITR:IND,16-01-2018,2609.986,2609.986,2609.986,2609.986
SPGSCITR:IND,15-01-2018,2623.033,2623.033,2623.033,2623.033
SPGSCITR:IND,12-01-2018,2623.033,2623.033,2623.033,2623.033
SPGSCITR:IND,11-01-2018,2610.349,2610.349,2610.349,2610.349
SPGSCITR:IND,10-01-2018,2604.755,2604.755,2604.755,2604.755
SPGSCITR:IND,09-01-2018,2592.363,2592.363,2592.363,2592.363
SPGSCITR:IND,08-01-2018,2565.175,2565.175,2565.175,2565.175
SPGSCITR:IND,05-01-2018,2565.057,2565.057,2565.057,2565.057
SPGSCITR:IND,04-01-2018,2588.49,2588.49,2588.49,2588.49
SPGSCITR:IND,03-01-2018,2584.419,2584.419,2584.419,2584.419
SPGSCITR:IND,02-01-2018,2558.734,2558.734,2558.734,2558.734
SPGSCITR:IND,01-01-2018,2556.708,2556.708,2556.708,2556.708
SPGSCITR:IND,29-12-2017,2556.708,2556.708,2556.708,2556.708
SPGSCITR:IND,28-12-2017,2541.964,2541.964,2541.964,2541.964
SPGSCITR:IND,27-12-2017,2528.461,2528.461,2528.461,2528.461
SPGSCITR:IND,26-12-2017,2526.47,2526.47,2526.47,2526.47
SPGSCITR:IND,25-12-2017,2480.338,2480.338,2480.338,2480.338
SPGSCITR:IND,22-12-2017,2480.338,2480.338,2480.338,2480.338
SPGSCITR:IND,21-12-2017,2471.363,2471.363,2471.363,2471.363
SPGSCITR:IND,20-12-2017,2460.783,2460.783,2460.783,2460.783
SPGSCITR:IND,19-12-2017,2442.439,2442.439,2442.439,2442.439
SPGSCITR:IND,18-12-2017,2432.429,2432.429,2432.429,2432.429
SPGSCITR:IND,15-12-2017,2424.047,2424.047,2424.047,2424.047
SPGSCITR:IND,14-12-2017,2418.539,2418.539,2418.539,2418.539
SPGSCITR:IND,13-12-2017,2401.519,2401.519,2401.519,2401.519
SPGSCITR:IND,12-12-2017,2416.37,2416.37,2416.37,2416.37
SPGSCITR:IND,11-12-2017,2444.383,2444.383,2444.383,2444.383
SPGSCITR:IND,08-12-2017,2426.091,2426.091,2426.091,2426.091
SPGSCITR:IND,07-12-2017,2405.242,2405.242,2405.242,2405.242
SPGSCITR:IND,06-12-2017,2393.65,2393.65,2393.65,2393.65
SPGSCITR:IND,05-12-2017,2440.36,2440.36,2440.36,2440.36
SPGSCITR:IND,04-12-2017,2444.971,2444.971,2444.971,2444.971
SPGSCITR:IND,01-12-2017,2478.921,2478.921,2478.921,2478.921
SPGSCITR:IND,30-11-2017,2448.663,2448.663,2448.663,2448.663
SPGSCITR:IND,29-11-2017,2459.29,2459.29,2459.29,2459.29
SPGSCITR:IND,28-11-2017,2474.617,2474.617,2474.617,2474.617
SPGSCITR:IND,27-11-2017,2479.365,2479.365,2479.365,2479.365
SPGSCITR:IND,24-11-2017,2488.374,2488.374,2488.374,2488.374
SPGSCITR:IND,23-11-2017,2475.443,2475.443,2475.443,2475.443
SPGSCITR:IND,22-11-2017,2475.443,2475.443,2475.443,2475.443
SPGSCITR:IND,21-11-2017,2450.209,2450.209,2450.209,2450.209
SPGSCITR:IND,20-11-2017,2439.516,2439.516,2439.516,2439.516
SPGSCITR:IND,17-11-2017,2453.843,2453.843,2453.843,2453.843
SPGSCITR:IND,16-11-2017,2415.675,2415.675,2415.675,2415.675
SPGSCITR:IND,15-11-2017,2426.4,2426.4,2426.4,2426.4
SPGSCITR:IND,14-11-2017,2433.328,2433.328,2433.328,2433.328
SPGSCITR:IND,13-11-2017,2471.818,2471.818,2471.818,2471.818
SPGSCITR:IND,10-11-2017,2476.746,2476.746,2476.746,2476.746
SPGSCITR:IND,09-11-2017,2484.844,2484.844,2484.844,2484.844
SPGSCITR:IND,08-11-2017,2478.687,2478.687,2478.687,2478.687
SPGSCITR:IND,07-11-2017,2483.862,2483.862,2483.862,2483.862
SPGSCITR:IND,06-11-2017,2498.947,2498.947,2498.947,2498.947
SPGSCITR:IND,03-11-2017,2447.235,2447.235,2447.235,2447.235
SPGSCITR:IND,02-11-2017,2418.708,2418.708,2418.708,2418.708
SPGSCITR:IND,01-11-2017,2415.483,2415.483,2415.483,2415.483
SPGSCITR:IND,31-10-2017,2415.282,2415.282,2415.282,2415.282
SPGSCITR:IND,30-10-2017,2407.428,2407.428,2407.428,2407.428
SPGSCITR:IND,27-10-2017,2396.934,2396.934,2396.934,2396.934
SPGSCITR:IND,26-10-2017,2376.521,2376.521,2376.521,2376.521
SPGSCITR:IND,25-10-2017,2364.233,2364.233,2364.233,2364.233
SPGSCITR:IND,24-10-2017,2365.997,2365.997,2365.997,2365.997
SPGSCITR:IND,23-10-2017,2343.716,2343.716,2343.716,2343.716
SPGSCITR:IND,20-10-2017,2340.26,2340.26,2340.26,2340.26
SPGSCITR:IND,19-10-2017,2332.315,2332.315,2332.315,2332.315
SPGSCITR:IND,18-10-2017,2345.575,2345.575,2345.575,2345.575
SPGSCITR:IND,17-10-2017,2345.038,2345.038,2345.038,2345.038
SPGSCITR:IND,16-10-2017,2353.203,2353.203,2353.203,2353.203
SPGSCITR:IND,13-10-2017,2342.189,2342.189,2342.189,2342.189
SPGSCITR:IND,12-10-2017,2314.78,2314.78,2314.78,2314.78
SPGSCITR:IND,11-10-2017,2324.629,2324.629,2324.629,2324.629
SPGSCITR:IND,10-10-2017,2318.986,2318.986,2318.986,2318.986
SPGSCITR:IND,09-10-2017,2284.785,2284.785,2284.785,2284.785
SPGSCITR:IND,06-10-2017,2282.243,2282.243,2282.243,2282.243
SPGSCITR:IND,05-10-2017,2323.338,2323.338,2323.338,2323.338
SPGSCITR:IND,04-10-2017,2294.279,2294.279,2294.279,2294.279
SPGSCITR:IND,03-10-2017,2294.91,2294.91,2294.91,2294.91
SPGSCITR:IND,02-10-2017,2295.602,2295.602,2295.602,2295.602
SPGSCITR:IND,29-09-2017,2326.456,2326.456,2326.456,2326.456
SPGSCITR:IND,28-09-2017,2331.587,2331.587,2331.587,2331.587
SPGSCITR:IND,27-09-2017,2343.547,2343.547,2343.547,2343.547
SPGSCITR:IND,26-09-2017,2339.444,2339.444,2339.444,2339.444
SPGSCITR:IND,25-09-2017,2354.972,2354.972,2354.972,2354.972
SPGSCITR:IND,22-09-2017,2318.579,2318.579,2318.579,2318.579
SPGSCITR:IND,21-09-2017,2314.064,2314.064,2314.064,2314.064
SPGSCITR:IND,20-09-2017,2322.283,2322.283,2322.283,2322.283
SPGSCITR:IND,19-09-2017,2291.968,2291.968,2291.968,2291.968
SPGSCITR:IND,18-09-2017,2300.242,2300.242,2300.242,2300.242
SPGSCITR:IND,15-09-2017,2305.634,2305.634,2305.634,2305.634
SPGSCITR:IND,14-09-2017,2295.847,2295.847,2295.847,2295.847
SPGSCITR:IND,13-09-2017,2286.271,2286.271,2286.271,2286.271
SPGSCITR:IND,12-09-2017,2265.049,2265.049,2265.049,2265.049
SPGSCITR:IND,11-09-2017,2263.122,2263.122,2263.122,2263.122
SPGSCITR:IND,08-09-2017,2258.328,2258.328,2258.328,2258.328
SPGSCITR:IND,07-09-2017,2289.075,2289.075,2289.075,2289.075
SPGSCITR:IND,06-09-2017,2289.565,2289.565,2289.565,2289.565
SPGSCITR:IND,05-09-2017,2275.142,2275.142,2275.142,2275.142
SPGSCITR:IND,04-09-2017,2253.928,2253.928,2253.928,2253.928
SPGSCITR:IND,01-09-2017,2253.928,2253.928,2253.928,2253.928
SPGSCITR:IND,31-08-2017,2251.665,2251.665,2251.665,2251.665
SPGSCITR:IND,30-08-2017,2192.39,2192.39,2192.39,2192.39
SPGSCITR:IND,29-08-2017,2201.795,2201.795,2201.795,2201.795
SPGSCITR:IND,28-08-2017,2198.729,2198.729,2198.729,2198.729
SPGSCITR:IND,25-08-2017,2210.768,2210.768,2210.768,2210.768
SPGSCITR:IND,24-08-2017,2210.288,2210.288,2210.288,2210.288
SPGSCITR:IND,23-08-2017,2216.069,2216.069,2216.069,2216.069
SPGSCITR:IND,22-08-2017,2201.195,2201.195,2201.195,2201.195
SPGSCITR:IND,21-08-2017,2195.623,2195.623,2195.623,2195.623
SPGSCITR:IND,18-08-2017,2219.804,2219.804,2219.804,2219.804
SPGSCITR:IND,17-08-2017,2186.024,2186.024,2186.024,2186.024
SPGSCITR:IND,16-08-2017,2182.389,2182.389,2182.389,2182.389
SPGSCITR:IND,15-08-2017,2196.112,2196.112,2196.112,2196.112
SPGSCITR:IND,14-08-2017,2204.026,2204.026,2204.026,2204.026
SPGSCITR:IND,11-08-2017,2232.856,2232.856,2232.856,2232.856
SPGSCITR:IND,10-08-2017,2227.793,2227.793,2227.793,2227.793
SPGSCITR:IND,09-08-2017,2258.003,2258.003,2258.003,2258.003
SPGSCITR:IND,08-08-2017,2247.928,2247.928,2247.928,2247.928
SPGSCITR:IND,07-08-2017,2248.935,2248.935,2248.935,2248.935
SPGSCITR:IND,04-08-2017,2248.746,2248.746,2248.746,2248.746
SPGSCITR:IND,03-08-2017,2240.872,2240.872,2240.872,2240.872
SPGSCITR:IND,02-08-2017,2256.005,2256.005,2256.005,2256.005
SPGSCITR:IND,01-08-2017,2239.534,2239.534,2239.534,2239.534
SPGSCITR:IND,31-07-2017,2269.294,2269.294,2269.294,2269.294
SPGSCITR:IND,28-07-2017,2260.645,2260.645,2260.645,2260.645
SPGSCITR:IND,27-07-2017,2244.816,2244.816,2244.816,2244.816
SPGSCITR:IND,26-07-2017,2229.458,2229.458,2229.458,2229.458
SPGSCITR:IND,25-07-2017,2203.213,2203.213,2203.213,2203.213
SPGSCITR:IND,24-07-2017,2170.209,2170.209,2170.209,2170.209
SPGSCITR:IND,21-07-2017,2169.818,2169.818,2169.818,2169.818
SPGSCITR:IND,20-07-2017,2203.147,2203.147,2203.147,2203.147
SPGSCITR:IND,19-07-2017,2209.019,2209.019,2209.019,2209.019
SPGSCITR:IND,18-07-2017,2183.659,2183.659,2183.659,2183.659
SPGSCITR:IND,17-07-2017,2173.801,2173.801,2173.801,2173.801
SPGSCITR:IND,14-07-2017,2182.733,2182.733,2182.733,2182.733
SPGSCITR:IND,13-07-2017,2163.329,2163.329,2163.329,2163.329
SPGSCITR:IND,12-07-2017,2161.41,2161.41,2161.41,2161.41
SPGSCITR:IND,11-07-2017,2160.289,2160.289,2160.289,2160.289
SPGSCITR:IND,10-07-2017,2139.58,2139.58,2139.58,2139.58
SPGSCITR:IND,07-07-2017,2130.207,2130.207,2130.207,2130.207
SPGSCITR:IND,06-07-2017,2163.971,2163.971,2163.971,2163.971
SPGSCITR:IND,05-07-2017,2155.795,2155.795,2155.795,2155.795
SPGSCITR:IND,04-07-2017,2201.153,2201.153,2201.153,2201.153
SPGSCITR:IND,03-07-2017,2201.153,2201.153,2201.153,2201.153
SPGSCITR:IND,30-06-2017,2169.813,2169.813,2169.813,2169.813
SPGSCITR:IND,29-06-2017,2128.716,2128.716,2128.716,2128.716
SPGSCITR:IND,28-06-2017,2112.807,2112.807,2112.807,2112.807
SPGSCITR:IND,27-06-2017,2095.482,2095.482,2095.482,2095.482
SPGSCITR:IND,26-06-2017,2071.259,2071.259,2071.259,2071.259
SPGSCITR:IND,23-06-2017,2061.168,2061.168,2061.168,2061.168
SPGSCITR:IND,22-06-2017,2053.658,2053.658,2053.658,2053.658
SPGSCITR:IND,21-06-2017,2054.646,2054.646,2054.646,2054.646
SPGSCITR:IND,20-06-2017,2080.231,2080.231,2080.231,2080.231
SPGSCITR:IND,19-06-2017,2105.099,2105.099,2105.099,2105.099
SPGSCITR:IND,16-06-2017,2121.153,2121.153,2121.153,2121.153
SPGSCITR:IND,15-06-2017,2107.593,2107.593,2107.593,2107.593
SPGSCITR:IND,14-06-2017,2108.765,2108.765,2108.765,2108.765
SPGSCITR:IND,13-06-2017,2154.23,2154.23,2154.23,2154.23
SPGSCITR:IND,12-06-2017,2147.379,2147.379,2147.379,2147.379
SPGSCITR:IND,09-06-2017,2158.197,2158.197,2158.197,2158.197
SPGSCITR:IND,08-06-2017,2149.427,2149.427,2149.427,2149.427
SPGSCITR:IND,07-06-2017,2146.588,2146.588,2146.588,2146.588
SPGSCITR:IND,06-06-2017,2193.318,2193.318,2193.318,2193.318
SPGSCITR:IND,05-06-2017,2176.735,2176.735,2176.735,2176.735
SPGSCITR:IND,02-06-2017,2191.872,2191.872,2191.872,2191.872
SPGSCITR:IND,01-06-2017,2209.488,2209.488,2209.488,2209.488
SPGSCITR:IND,31-05-2017,2212.328,2212.328,2212.328,2212.328
SPGSCITR:IND,30-05-2017,2241.605,2241.605,2241.605,2241.605
SPGSCITR:IND,29-05-2017,2256.825,2256.825,2256.825,2256.825
SPGSCITR:IND,26-05-2017,2256.825,2256.825,2256.825,2256.825
SPGSCITR:IND,25-05-2017,2242.738,2242.738,2242.738,2242.738
SPGSCITR:IND,24-05-2017,2294.29,2294.29,2294.29,2294.29
SPGSCITR:IND,23-05-2017,2300.786,2300.786,2300.786,2300.786
SPGSCITR:IND,22-05-2017,2304.412,2304.412,2304.412,2304.412
SPGSCITR:IND,19-05-2017,2288.843,2288.843,2288.843,2288.843
SPGSCITR:IND,18-05-2017,2248.194,2248.194,2248.194,2248.194
SPGSCITR:IND,17-05-2017,2249.557,2249.557,2249.557,2249.557
SPGSCITR:IND,16-05-2017,2234.391,2234.391,2234.391,2234.391
SPGSCITR:IND,15-05-2017,2239.393,2239.393,2239.393,2239.393
SPGSCITR:IND,12-05-2017,2220.869,2220.869,2220.869,2220.869
SPGSCITR:IND,11-05-2017,2213.763,2213.763,2213.763,2213.763
SPGSCITR:IND,10-05-2017,2198.907,2198.907,2198.907,2198.907
SPGSCITR:IND,09-05-2017,2161.223,2161.223,2161.223,2161.223
SPGSCITR:IND,08-05-2017,2175.758,2175.758,2175.758,2175.758
SPGSCITR:IND,05-05-2017,2178.125,2178.125,2178.125,2178.125
SPGSCITR:IND,04-05-2017,2159.391,2159.391,2159.391,2159.391
SPGSCITR:IND,03-05-2017,2223.814,2223.814,2223.814,2223.814
SPGSCITR:IND,02-05-2017,2219.882,2219.882,2219.882,2219.882
SPGSCITR:IND,01-05-2017,2240.402,2240.402,2240.402,2240.402
SPGSCITR:IND,28-04-2017,2246.846,2246.846,2246.846,2246.846
SPGSCITR:IND,27-04-2017,2232.776,2232.776,2232.776,2232.776
SPGSCITR:IND,26-04-2017,2249.84,2249.84,2249.84,2249.84
SPGSCITR:IND,25-04-2017,2251.387,2251.387,2251.387,2251.387
SPGSCITR:IND,24-04-2017,2237.671,2237.671,2237.671,2237.671
SPGSCITR:IND,21-04-2017,2248.046,2248.046,2248.046,2248.046
SPGSCITR:IND,20-04-2017,2275.373,2275.373,2275.373,2275.373
SPGSCITR:IND,19-04-2017,2281.951,2281.951,2281.951,2281.951
SPGSCITR:IND,18-04-2017,2327.191,2327.191,2327.191,2327.191
SPGSCITR:IND,17-04-2017,2343.386,2343.386,2343.386,2343.386
SPGSCITR:IND,14-04-2017,2356.505,2356.505,2356.505,2356.505
SPGSCITR:IND,13-04-2017,2356.505,2356.505,2356.505,2356.505
SPGSCITR:IND,12-04-2017,2351.29,2351.29,2351.29,2351.29
SPGSCITR:IND,11-04-2017,2358.383,2358.383,2358.383,2358.383
SPGSCITR:IND,10-04-2017,2351.469,2351.469,2351.469,2351.469
SPGSCITR:IND,07-04-2017,2333.352,2333.352,2333.352,2333.352
SPGSCITR:IND,06-04-2017,2322.778,2322.778,2322.778,2322.778
SPGSCITR:IND,05-04-2017,2310.104,2310.104,2310.104,2310.104
SPGSCITR:IND,04-04-2017,2302.412,2302.412,2302.412,2302.412
SPGSCITR:IND,03-04-2017,2279.809,2279.809,2279.809,2279.809
SPGSCITR:IND,31-03-2017,2295.187,2295.187,2295.187,2295.187
SPGSCITR:IND,30-03-2017,2288.845,2288.845,2288.845,2288.845
SPGSCITR:IND,29-03-2017,2274.93,2274.93,2274.93,2274.93
SPGSCITR:IND,28-03-2017,2246.646,2246.646,2246.646,2246.646
SPGSCITR:IND,27-03-2017,2226.928,2226.928,2226.928,2226.928
SPGSCITR:IND,24-03-2017,2235.169,2235.169,2235.169,2235.169
SPGSCITR:IND,23-03-2017,2231.047,2231.047,2231.047,2231.047
SPGSCITR:IND,22-03-2017,2235.621,2235.621,2235.621,2235.621
SPGSCITR:IND,21-03-2017,2242.582,2242.582,2242.582,2242.582
SPGSCITR:IND,20-03-2017,2258.791,2258.791,2258.791,2258.791
SPGSCITR:IND,17-03-2017,2264.321,2264.321,2264.321,2264.321
SPGSCITR:IND,16-03-2017,2259.193,2259.193,2259.193,2259.193
SPGSCITR:IND,15-03-2017,2256.983,2256.983,2256.983,2256.983
SPGSCITR:IND,14-03-2017,2229.242,2229.242,2229.242,2229.242
SPGSCITR:IND,13-03-2017,2246.625,2246.625,2246.625,2246.625
SPGSCITR:IND,10-03-2017,2248.135,2248.135,2248.135,2248.135
SPGSCITR:IND,09-03-2017,2265.344,2265.344,2265.344,2265.344
SPGSCITR:IND,08-03-2017,2297.645,2297.645,2297.645,2297.645
SPGSCITR:IND,07-03-2017,2358.038,2358.038,2358.038,2358.038
SPGSCITR:IND,06-03-2017,2368.478,2368.478,2368.478,2368.478
SPGSCITR:IND,03-03-2017,2367.071,2367.071,2367.071,2367.071
SPGSCITR:IND,02-03-2017,2352.523,2352.523,2352.523,2352.523
SPGSCITR:IND,01-03-2017,2394.746,2394.746,2394.746,2394.746
SPGSCITR:IND,28-02-2017,2388.695,2388.695,2388.695,2388.695
SPGSCITR:IND,27-02-2017,2381.801,2381.801,2381.801,2381.801
SPGSCITR:IND,24-02-2017,2386.246,2386.246,2386.246,2386.246
SPGSCITR:IND,23-02-2017,2397.539,2397.539,2397.539,2397.539
SPGSCITR:IND,22-02-2017,2384.67,2384.67,2384.67,2384.67
SPGSCITR:IND,21-02-2017,2402.058,2402.058,2402.058,2402.058
SPGSCITR:IND,20-02-2017,2393.087,2393.087,2393.087,2393.087
SPGSCITR:IND,17-02-2017,2393.087,2393.087,2393.087,2393.087
SPGSCITR:IND,16-02-2017,2397.103,2397.103,2397.103,2397.103
SPGSCITR:IND,15-02-2017,2407.56,2407.56,2407.56,2407.56
SPGSCITR:IND,14-02-2017,2405.298,2405.298,2405.298,2405.298
SPGSCITR:IND,13-02-2017,2397.42,2397.42,2397.42,2397.42
SPGSCITR:IND,10-02-2017,2428.42,2428.42,2428.42,2428.42
SPGSCITR:IND,09-02-2017,2398.728,2398.728,2398.728,2398.728
SPGSCITR:IND,08-02-2017,2387.312,2387.312,2387.312,2387.312
SPGSCITR:IND,07-02-2017,2374.367,2374.367,2374.367,2374.367
SPGSCITR:IND,06-02-2017,2388.966,2388.966,2388.966,2388.966
SPGSCITR:IND,03-02-2017,2410.64,2410.64,2410.64,2410.64
SPGSCITR:IND,02-02-2017,2410.457,2410.457,2410.457,2410.457
SPGSCITR:IND,01-02-2017,2418.545,2418.545,2418.545,2418.545
SPGSCITR:IND,31-01-2017,2383.157,2383.157,2383.157,2383.157
SPGSCITR:IND,30-01-2017,2369.133,2369.133,2369.133,2369.133
SPGSCITR:IND,27-01-2017,2392.888,2392.888,2392.888,2392.888
SPGSCITR:IND,26-01-2017,2412.21,2412.21,2412.21,2412.21
SPGSCITR:IND,25-01-2017,2395.578,2395.578,2395.578,2395.578
SPGSCITR:IND,24-01-2017,2409.04,2409.04,2409.04,2409.04
SPGSCITR:IND,23-01-2017,2400.576,2400.576,2400.576,2400.576
SPGSCITR:IND,20-01-2017,2404.344,2404.344,2404.344,2404.344
SPGSCITR:IND,19-01-2017,2377.509,2377.509,2377.509,2377.509
SPGSCITR:IND,18-01-2017,2378.759,2378.759,2378.759,2378.759
SPGSCITR:IND,17-01-2017,2413.248,2413.248,2413.248,2413.248
SPGSCITR:IND,16-01-2017,2406.758,2406.758,2406.758,2406.758
SPGSCITR:IND,13-01-2017,2406.758,2406.758,2406.758,2406.758
SPGSCITR:IND,12-01-2017,2415.591,2415.591,2415.591,2415.591
SPGSCITR:IND,11-01-2017,2382.922,2382.922,2382.922,2382.922
